timestamp,person,duration_seconds
2025-10-14T17:23:35.359808,abdulwahhab,0
2025-10-14T17:23:35.623490,abdulwahhab,0
2025-10-14T17:23:36.122773,abdulwahhab,0
2025-10-14T17:23:36.213095,abdulwahhab,0
2025-10-14T17:23:36.324047,abdulwahhab,0
2025-10-14T17:23:36.385953,abdulwahhab,0
2025-10-14T17:23:36.461260,abdulwahhab,0
2025-10-14T17:23:36.653852,abdulwahhab,0
2025-10-14T17:23:36.942186,abdulwahhab,0
2025-10-14T17:23:37.124499,abdulwahhab,0
2025-10-14T17:23:37.329404,abdulwahhab,0
2025-10-14T17:23:37.396953,abdulwahhab,0
2025-10-14T17:23:37.597185,abdulwahhab,0
2025-10-14T17:23:37.698339,abdulwahhab,0
2025-10-14T17:23:38.394389,abdulwahhab,0
2025-10-14T17:23:40.150533,affan,11
2025-10-14T17:23:40.817531,pranav,0
2025-10-14T17:23:40.845562,affan,0
2025-10-14T17:23:40.880616,pranav,0
2025-10-14T17:23:40.948875,affan,0
2025-10-14T17:23:40.997425,abdulwahhab,0
2025-10-14T17:23:41.073740,pranav,0
2025-10-14T17:23:41.101694,abdulwahhab,0
2025-10-14T17:23:46.769938,abdulwahhab,0
2025-10-14T17:23:47.623047,affan,6
2025-10-14T17:23:47.657898,Mayur,0
2025-10-14T17:23:48.296773,abdulwahhab,0
2025-10-14T17:23:49.421544,abdulwahhab,0
2025-10-14T17:23:50.324641,Mayur,0
2025-10-14T17:23:50.395251,Mayur,0
2025-10-14T17:23:50.568967,Mayur,0
2025-10-14T17:23:50.692499,Mayur,0
2025-10-14T17:23:50.789739,Mayur,0
2025-10-14T17:23:51.245598,Mayur,0
2025-10-14T17:23:51.341605,Mayur,0
2025-10-14T17:23:51.704605,Mayur,0
2025-10-14T17:23:51.832793,Mayur,0
2025-10-14T17:23:51.897918,Mayur,0
2025-10-14T17:23:51.992025,Mayur,0
2025-10-14T17:23:52.493083,Mayur,0
2025-10-14T17:23:52.871660,Mayur,0
2025-10-14T17:23:53.003245,Mayur,0
2025-10-14T17:23:53.175329,Mayur,0
2025-10-14T17:23:53.914677,pranav,0
2025-10-14T17:24:45.574094,affan,57
2025-10-14T17:24:45.604128,pranav,0
2025-10-14T17:24:47.114313,affan,0
2025-10-14T17:24:57.081457,pranav,0
2025-10-14T17:24:57.266505,affan,0
2025-10-14T17:25:00.179543,affan,1
2025-10-14T17:25:01.761007,affan,1
2025-10-14T17:25:03.247755,affan,0
2025-10-14T17:25:04.201380,pranav,0
2025-10-14T17:25:04.421087,affan,0
2025-10-14T17:25:04.488408,affan,0
2025-10-14T17:25:05.427092,affan,0
2025-10-14T17:25:05.457718,pranav,0
2025-10-14T17:25:05.554502,pranav,0
2025-10-14T17:25:06.696246,pranav,0
2025-10-14T17:25:06.866791,affan,0
2025-10-14T17:25:09.209548,affan,0
2025-10-14T17:25:09.239466,pranav,0
2025-10-14T17:25:09.906996,pranav,0
2025-10-14T17:25:09.975091,affan,0
2025-10-14T17:25:10.040573,affan,0
2025-10-14T17:25:11.909014,affan,0
2025-10-14T17:25:13.746160,affan,1
2025-10-14T17:25:22.195957,affan,8
2025-10-14T17:25:24.070106,affan,1
2025-10-14T17:25:24.170250,affan,0
2025-10-14T17:25:31.122683,affan,0
2025-10-14T17:25:31.853974,affan,0
2025-10-14T17:25:31.914334,affan,0
2025-10-14T17:25:32.292634,affan,0
2025-10-14T17:25:33.259076,affan,0
2025-10-14T17:25:33.464153,affan,0
2025-10-14T17:25:33.536436,affan,0
2025-10-14T17:25:33.704945,affan,0
2025-10-14T17:25:33.822273,affan,0
2025-10-14T17:25:33.899465,affan,0
2025-10-14T17:25:34.197378,affan,0
2025-10-14T17:25:34.308906,affan,0
2025-10-14T17:25:34.861446,affan,0
2025-10-14T17:25:34.954040,affan,0
2025-10-14T17:25:35.068600,affan,0
2025-10-14T17:25:35.995524,affan,0
2025-10-14T17:25:38.347432,affan,0
2025-10-14T17:25:39.398013,affan,0
2025-10-14T17:25:40.192886,affan,0
2025-10-14T17:25:40.350395,affan,0
2025-10-14T17:25:40.609095,affan,0
2025-10-14T17:25:40.749077,affan,0
2025-10-14T17:25:41.155727,affan,0
2025-10-14T17:25:41.237648,affan,0
2025-10-14T17:25:41.298615,affan,0
2025-10-14T17:25:41.583755,affan,0
2025-10-14T17:25:41.706503,affan,0
2025-10-14T17:25:42.879286,affan,0
2025-10-14T17:25:42.961719,affan,0
2025-10-14T17:25:44.629853,affan,1
2025-10-14T17:25:53.996249,affan,0
2025-10-14T17:25:54.016494,pranav,0
2025-10-14T17:25:57.047842,pranav,0
2025-10-14T17:25:58.287308,affan,1
2025-10-14T17:26:01.290458,affan,0
2025-10-14T17:26:01.570999,affan,0
2025-10-14T17:26:01.811782,affan,0
2025-10-14T17:26:01.883758,affan,0
2025-10-14T17:26:03.121986,pranav,0
2025-10-14T17:26:03.758818,pranav,0
2025-10-14T17:26:04.330358,affan,0
2025-10-14T17:26:04.462879,affan,0
2025-10-14T17:26:04.513425,affan,0
2025-10-14T17:26:05.348857,affan,0
2025-10-14T17:26:05.491408,affan,0
2025-10-14T17:26:06.109135,affan,0
2025-10-14T17:26:06.822233,affan,0
2025-10-14T17:26:07.347774,affan,0
2025-10-14T17:26:07.431896,affan,0
2025-10-14T17:26:07.611835,affan,0
2025-10-14T17:26:07.824025,affan,0
2025-10-14T17:26:08.124271,affan,0
2025-10-14T17:26:08.198707,affan,0
2025-10-14T17:26:08.767758,affan,0
2025-10-14T17:26:08.821398,affan,0
2025-10-14T17:26:09.084887,affan,0
2025-10-14T17:26:09.786664,affan,0
2025-10-14T17:26:09.915813,affan,0
2025-10-14T17:26:10.018186,affan,0
2025-10-14T17:26:10.154171,affan,0
2025-10-14T17:26:10.327199,affan,0
2025-10-14T17:26:10.516497,affan,0
2025-10-14T17:26:10.618771,affan,0
2025-10-14T17:26:10.842740,affan,0
2025-10-14T17:26:11.085467,affan,0
2025-10-14T17:26:11.152203,affan,0
2025-10-14T17:26:11.251438,affan,0
2025-10-14T17:26:11.507794,affan,0
2025-10-14T17:26:11.629446,affan,0
2025-10-14T17:26:11.798550,affan,0
2025-10-14T17:26:12.092978,affan,0
2025-10-14T17:26:12.398734,affan,0
2025-10-14T17:26:12.524776,affan,0
2025-10-14T17:26:12.735043,affan,0
2025-10-14T17:26:13.375323,affan,0
2025-10-14T17:26:13.467726,affan,0
2025-10-14T17:26:13.593771,affan,0
2025-10-14T17:26:13.660030,affan,0
2025-10-14T17:26:13.771317,affan,0
2025-10-14T17:26:16.224722,affan,2
2025-10-14T17:26:20.197555,affan,3
2025-10-14T17:26:24.561408,pranav,4
2025-10-14T17:26:27.224717,pranav,0
2025-10-14T17:26:27.600887,affan,0
2025-10-14T17:26:28.633506,affan,0
2025-10-14T17:26:28.698238,affan,0
2025-10-14T17:26:29.097094,affan,0
2025-10-14T17:26:29.185012,affan,0
2025-10-14T17:26:29.456541,affan,0
2025-10-14T17:26:29.487545,pranav,0
2025-10-14T17:26:29.514556,affan,0
2025-10-14T17:26:29.683439,pranav,0
2025-10-14T17:26:29.851337,pranav,0
2025-10-14T17:26:31.216902,pranav,0
2025-10-14T17:26:31.460527,Mayur,0
2025-10-14T17:26:31.663409,Mayur,0
2025-10-14T17:26:32.334606,Mayur,0
2025-10-14T17:26:32.363391,pranav,0
2025-10-14T17:26:40.910285,pranav,7
2025-10-14T17:26:46.332713,pranav,1
2025-10-14T17:26:46.376000,pranav,0
2025-10-14T17:26:50.977367,pranav,0
2025-10-14T17:26:51.071138,Mayur,0
2025-10-14T17:26:51.226590,affan,0
2025-10-14T17:26:51.262801,Mayur,0
2025-10-14T17:26:51.461661,affan,0
2025-10-14T17:26:51.534820,Mayur,0
2025-10-14T17:26:51.554577,affan,0
2025-10-14T17:26:51.584176,Mayur,0
2025-10-14T17:26:51.636065,affan,0
2025-10-14T17:26:51.707102,Mayur,0
2025-10-14T17:26:51.743799,affan,0
2025-10-14T17:26:51.876497,Mayur,0
2025-10-14T17:26:53.209750,pranav,1
2025-10-14T17:26:53.251172,Mayur,0
2025-10-14T17:26:53.299510,pranav,0
2025-10-14T17:26:53.354274,Mayur,0
2025-10-14T17:26:53.783351,pranav,0
2025-10-14T17:26:58.127762,pranav,0
2025-10-14T17:26:59.218424,pranav,1
2025-10-14T17:27:00.067790,Mayur,0
2025-10-14T17:27:05.848028,pranav,0
2025-10-14T17:27:06.017856,pranav,0
2025-10-14T17:27:06.145301,pranav,0
2025-10-14T17:27:06.648488,pranav,0
2025-10-14T17:27:10.923062,pranav,4
2025-10-14T17:27:12.402879,affan,1
2025-10-14T17:27:12.486669,pranav,0
2025-10-14T17:27:13.033584,pranav,0
2025-10-14T17:27:17.564963,affan,4
2025-10-14T17:27:17.604758,pranav,0
2025-10-14T17:27:18.683090,pranav,0
2025-10-27T22:35:58.713801,shreya,0
2025-10-27T22:35:59.356069,shreya,0
2025-10-27T22:35:59.948080,shreya,0
2025-10-27T22:36:01.287126,shreya,0
2025-10-27T22:36:02.328145,shreya,0
2025-10-27T22:36:02.393633,shreya,0
2025-10-27T22:36:02.981760,shreya,0
2025-10-27T22:36:03.052006,shreya,0
2025-10-27T22:36:03.191997,shreya,0
2025-10-27T22:36:03.254715,shreya,0
2025-10-27T22:36:03.319287,shreya,0
2025-10-27T22:36:03.526060,shreya,0
2025-10-27T22:36:03.708624,shreya,0
2025-10-27T22:36:03.895857,shreya,0
2025-10-27T22:36:04.202191,shreya,0
2025-10-27T22:36:04.359750,shreya,0
2025-10-27T22:36:04.825809,shreya,0
2025-10-27T22:36:04.975415,shreya,0
2025-10-27T22:36:05.275864,shreya,0
2025-10-27T22:36:05.708766,shreya,0
2025-10-27T22:36:05.754304,pranav,0
2025-10-27T22:36:05.790301,shreya,0
2025-10-27T22:36:05.938599,shreya,0
2025-10-27T22:36:05.971154,pranav,0
2025-10-27T22:36:06.036690,shreya,0
2025-10-27T22:36:06.108840,shreya,0
2025-10-27T22:36:06.265924,shreya,0
2025-10-27T22:36:06.297932,pranav,0
2025-10-27T22:36:06.362481,shreya,0
2025-10-27T22:36:06.504313,shreya,0
2025-10-27T22:36:06.665232,pranav,0
2025-10-27T22:36:06.697262,shreya,0
2025-10-27T22:36:06.843710,pranav,0
2025-10-27T22:36:06.919310,shreya,0
2025-10-27T22:36:09.847335,Mayur,2
2025-10-27T22:36:11.757748,fatima,1
2025-10-27T22:36:15.957950,affan,3
2025-10-27T22:36:21.240796,fatima,4
2025-10-27T22:36:21.391490,fatima,0
2025-10-27T22:36:22.990420,fatima,0
2025-11-08T10:45:03.901030,affan,0
2025-11-08T10:45:04.278154,affan,0
2025-11-08T10:45:04.978139,affan,0
2025-11-08T10:45:05.040519,affan,0
2025-11-08T10:45:05.256707,affan,0
2025-11-08T10:45:05.316578,affan,0
2025-11-08T10:45:05.410115,affan,0
2025-11-08T10:45:05.692131,affan,0
2025-11-08T10:45:06.337004,affan,0
2025-11-08T10:45:06.430379,affan,0
2025-11-08T10:45:07.252991,affan,0
2025-11-08T10:45:07.345671,affan,0
2025-11-08T10:45:07.559307,affan,0
2025-11-08T10:45:12.409361,affan,4
2025-11-08T10:45:40.501560,affan,0
2025-11-08T10:45:48.376279,affan,0
2025-11-08T10:45:48.500168,affan,0
2025-11-08T10:45:48.573479,affan,0
2025-11-08T10:45:49.337516,affan,0
2025-11-08T10:45:50.413076,affan,1
2025-11-08T10:45:50.507052,affan,0
2025-11-08T10:45:50.774548,affan,0
2025-11-08T10:45:50.842430,affan,0
2025-11-08T10:45:51.015187,affan,0
2025-11-08T10:45:52.127685,affan,0
2025-11-08T10:45:52.895516,affan,0
2025-11-08T10:45:53.010054,affan,0
2025-11-08T10:45:53.107843,affan,0
2025-11-08T10:45:53.264688,affan,0
2025-11-08T10:45:53.745772,affan,0
2025-11-08T10:45:54.634285,affan,0
2025-11-08T10:46:07.028178,affan,0
2025-11-08T10:46:07.520257,affan,0
2025-11-08T10:46:07.720080,affan,0
2025-11-08T10:46:28.535810,affan,5
2025-11-08T10:46:31.711246,affan,0
2025-11-08T10:46:31.832324,affan,0
2025-11-08T10:46:33.594884,affan,1
2025-11-08T10:46:34.131886,affan,0
2025-11-08T10:46:36.701568,affan,2
2025-11-08T10:46:37.770981,affan,0
2025-11-08T10:46:41.143183,affan,0
2025-11-08T10:46:43.394248,affan,0
2025-11-08T10:46:48.787561,affan,2
2025-11-08T10:46:48.902499,affan,0
2025-11-08T10:46:49.281676,affan,0
2025-11-08T10:46:49.436402,affan,0
2025-11-08T10:46:49.493453,affan,0
2025-11-08T10:46:50.136115,affan,0
2025-11-08T10:46:51.864682,affan,1
2025-11-08T10:46:55.112634,affan,2
2025-11-08T10:46:55.352156,affan,0
2025-11-08T10:46:55.653034,affan,0
2025-11-08T10:47:16.377970,abbu,1
2025-11-08T10:47:16.407702,abbu,0
2025-11-08T10:47:16.435741,abbu,0
2025-11-08T10:47:19.119473,affan,2
2025-11-08T10:47:22.280572,affan,1
2025-11-08T10:47:23.130383,abbu,0
2025-11-08T10:47:23.281492,abbu,0
2025-11-08T10:47:27.000753,abbu,3
2025-11-08T10:47:27.132699,abbu,0
2025-11-08T10:47:27.896700,abbu,0
2025-11-08T10:47:28.600659,abbu,0
2025-11-08T10:47:28.733568,abbu,0
2025-11-28T21:00:16.962175,pranav,0
2025-11-28T21:00:17.349648,pranav,0
2025-11-28T21:00:17.495106,pranav,0
2025-11-28T21:00:22.156382,affan,1
2025-11-28T21:00:22.428016,affan,0
2025-11-28T21:00:22.703130,affan,0
2025-11-28T21:00:23.097048,affan,0
2025-11-28T21:00:23.352689,affan,0
2025-11-28T21:00:23.625914,affan,0
2025-11-28T21:00:23.844190,affan,0
2025-11-28T21:00:24.092270,affan,0
2025-11-28T21:00:24.306466,affan,0
2025-11-28T21:00:24.553952,affan,0
2025-11-28T21:00:26.367727,affan,0
2025-11-28T21:00:27.050855,affan,0
2025-11-28T21:00:27.324843,affan,0
2025-11-28T21:00:29.342002,affan,0
2025-11-28T21:00:36.481564,affan,6
2025-11-28T21:00:36.575697,affan,0
2025-11-28T21:00:44.925184,affan,5
2025-11-28T21:00:47.789892,affan,2
2025-11-28T21:00:47.933758,affan,0
2025-11-28T21:00:50.729076,affan,2
2025-11-28T21:00:50.955986,affan,0
2025-11-28T21:00:51.346454,affan,0
2025-11-28T21:00:51.468591,affan,0
2025-11-28T21:00:52.963073,affan,0
2025-11-28T21:00:53.676444,affan,0
2025-11-28T21:00:53.865806,affan,0
2025-11-28T21:00:54.210359,affan,0
2025-11-28T21:00:54.606067,affan,0
2025-11-28T21:00:54.821231,affan,0
2025-11-28T21:00:55.478361,affan,0
2025-11-28T21:00:56.764722,affan,0
2025-11-28T21:00:57.945000,affan,0
2025-11-28T21:01:03.818427,affan,3
2025-11-28T21:01:18.506101,affan,9
2025-11-28T21:01:18.851403,affan,0
2025-11-28T21:01:19.644556,affan,0
2025-11-28T21:01:20.144091,affan,0
2025-11-28T21:01:20.693802,affan,0
2025-11-28T21:01:20.938526,affan,0
2025-11-28T21:01:22.130440,affan,1
2025-11-28T21:01:22.770962,affan,0
2025-11-28T21:01:23.336375,affan,0
2025-11-28T21:01:23.762903,affan,0
2025-11-28T21:01:24.005726,affan,0
2025-11-28T21:01:24.178938,affan,0
2025-11-28T21:01:24.411959,affan,0
2025-11-28T21:01:24.919741,affan,0
2025-11-28T21:01:25.327631,affan,0
2025-11-28T21:01:25.934062,affan,0
2025-11-28T21:01:26.339068,affan,0
2025-11-28T21:01:26.466666,affan,0
2025-11-28T21:01:26.566577,affan,0
2025-11-28T21:01:26.874231,affan,0
2025-11-28T21:01:28.464769,affan,1
2025-11-28T21:01:30.320827,affan,1
2025-11-28T21:01:30.645059,affan,0
2025-11-28T21:01:30.864070,affan,0
2025-11-28T21:01:31.452079,affan,0
2025-11-28T21:01:31.591532,affan,0
2025-11-28T21:01:31.986144,affan,0
2025-11-28T21:01:32.133682,affan,0
2025-11-28T21:01:32.655035,affan,0
2025-11-28T21:01:33.513806,affan,0
2025-11-28T21:01:33.653299,affan,0
2025-11-28T21:01:33.860109,affan,0
2025-11-28T21:01:34.002945,affan,0
2025-11-28T21:01:34.862932,affan,0
2025-11-28T21:01:38.464077,affan,0
2025-11-28T21:01:52.689540,affan,2
2025-11-28T21:01:52.780071,pranav,0
